,volume_2020,volume_2021
0xa66e76502f7C29d5393FbBc2023f387B7247F24D,460.0,0.0
0xa6719865a6274F055324Fd8077c017a828590d71,400.0,0.0
0xa6748483E46CD87196991c58394630C8b509cb30,560.0,0.0
0xa674d859572C3bbA6Ba0A01d6122b8832a120e31,400.0,0.0
0xa6808349B5A0d0F1C26BFE3A2fd2dCE8121523b1,200.0,0.0
0xa684EC4b671a135602C269B8Ad7930f5D5A01601,504.0,0.0
0xa68601D7C0e032dDdC3f7250F847B73F84C73197,400.0,0.0
0xa688932Db838D7583826B67ceaa0d7a9C1adb93e,850.0,0.0
0xa6895a4d8FC257eA6FE94dd6b9f750917679dcFd,617.0,90.0
0xa68A6754fb7B5C25ccEA45e62C8bdFac12e8410a,640.0,0.0
0xa695C5F1d781F6571e957e8E692ef7BeE44d4F11,9860.0,150.0
0xa69868cf4a28dB52173EaB5419dc97D204Bf75C5,20.0,0.0
0xa69Ae85Bdb8843c14f5d76267479444523C28567,430.0,0.0
0xa69CeC4fd6fE9Ad76c9Fa955ac6AE5959B3c22aF,596398.0,15050.0
0xa6A49cdF525a057E2D387dB81d39891964580eED,365.0,0.0
0xa6A6588FAf6Abc0bbddA8BC99136423413A1CE97,400.0,0.0
0xa6B0E4Ad08d94956E8c873629c4321C88e947a0E,400.0,0.0
0xa6B15f6bA57A666c162f4409559d4e0EC31a2c36,450.0,0.0
0xa6CB4EB809b10DA35Bc1AC7AEde9b6393b23bE3e,400.0,0.0
0xa6D2920AeE82cb689074401695E785F2212dc98D,440.0,0.0
0xa6D8F9F9F9270Ed25E48B108510ab8BF4e019346,451.0,0.0
0xa6D9Bf242b08C05E3000559AFe53BEe3dBcD53f6,1134.0,1038.0
0xa6Df18606fed14c82686b895674971C51cD07552,5383.0,600.0
0xa6EDCdc0E4aa5236AF8EEEe338bd735F150e3B60,440.0,0.0
0xa6F770A68B1dc03Ae92Fe8e2EBCDEF6126bA5840,477.0,0.0
0xa6a4D6e15bE27209056CC2Db178d236A5272b9bf,11150.0,0.0
0xa6a844dD92e501310f9cd52CFfd04D182cB34c23,4750.0,0.0
0xa6aFc3F950e3a1FEfD7Ee3155fbF66D89A3FFbA9,440.0,0.0
0xa6b91cbCe1970eca631673fE6dbbAbF34840eb4a,500.0,0.0
0xa6bD424ad77dd7Ba518eD44E641178b28764a8a5,40.0,0.0
0xa6d93F558aF37768209331F1df2Bf974127e7a64,400.0,0.0
0xa6e404C895B4E9493516B813b5974A7E9452f52a,424.0,0.0
0xa6fa7Bb2c5eD1E8771a4f6A245417F93e64D2a0d,400.0,0.0
0xa70090b20EA9603900c8A0E7Ee9D26cF6E0B4079,400.0,0.0
0xa70574EDCF4E503cC67c4Ea5d7613795A4A2D063,400.0,0.0
0xa70E762f7364C1B46fb3bfE58d8C4aaFF6F5f0fB,612.0,697.0
0xa70a973Ac45A88400E65446AdA77F57DD99aF466,980.0,0.0
0xa70cfb2E8C614CAE890c8C26c44900BC86b49bDA,440.0,0.0
0xa70fE07ada3EF794CdFFE07E276D3c910Dcc3276,404.0,0.0
0xa7181080A6A1D70Bf1CB24B90bdF79FBb6a0B0f3,400.0,0.0
0xa71Ad209df06AafbF9329D55FE2ab7Ff2c250E1A,12684.0,0.0
0xa71ba2Fbd2F7F0A98C83753ee9Fa1F06E5F9D5af,400.0,0.0
0xa721562f28b41CaA26c59e7986857E31Da32D9aF,445.0,0.0
0xa722e59a190ea99Ea82A3551469BcE89cD728798,100.0,0.0
0xa72afc6AFc4D64a1C0d76667d365c854c1E62E41,400.0,0.0
0xa7361b7c84F9A35602E397FC58BcdD618a1D86f4,850.0,0.0
0xa73878e2a6E363DDBA1760D3D56573D7e9F9Ea5F,295.0,0.0
0xa73B788D414B73AFEc5f60aA0A8c4eE0669aaf4D,901.0,0.0
0xa73D28d27C7187A813F57c416A4053dF2C472a7d,400.0,0.0
0xa741F2d38345dfa11DACFf2bAd8eb9431ff1B028,572.0,0.0
0xa74453bF391d4125736C73bE3AdE18d2aaEB6130,400.0,0.0
0xa7448D80BC1fAd60Fc8104E8590d5D1C383F2f3F,84.0,0.0
0xa7487a4b60b3ff4AAb0293Dfb31e88D31AB78d7f,1000.0,0.0
0xa74A79C96654b5a28392F476d8183084b5f58230,30939.0,0.0
0xa74ad75c548271ceF86594D7586688277d0cA6Aa,400.0,0.0
0xa7506Bd36bFf202b9caC7aE1a85d5d03d2EdBA56,467.0,0.0
0xa7516A966ae41AcFCd3A0e4EE752E261c6F3C9A0,47011.0,140.0
0xa758680B74D68cC436CB99a1676b734f20356023,500.0,0.0
0xa75aC7e3Df20aB4DcF774DC21AB34383C471555F,300.0,0.0
0xa760993dF1454f5E49c152644Ce8bCED42c1ad86,37272.0,0.0
0xa7636049773499515597CeeA12523d6DD7ff29Dc,736.0,0.0
0xa764B1398Abeb53D679eE1290BE2b5DE34a548fd,400.0,0.0
0xa7650bC114dEfc44F24acb23685D11717E46Cb62,440.0,0.0
0xa767BC9358D354Db87Ab40d4004Af6fbA77DEa5b,450.0,0.0
0xa76A94D01D9572a1383D0B591DE9C19387e2f4b8,162.0,0.0
0xa76CFbbD3967b6D37E3AF2FDEfAd00791767c062,561.0,0.0
0xa76c4109360C56775be07800B2182f896dA31399,400.0,0.0
0xa7731F30f4286972f6d9E5113B0576e923509761,400.0,0.0
0xa77889F584A6df82d323E84E40D7691aA4248882,400.0,0.0
0xa782A62c8f4aBe5cD74eD966F27b84Db5006722C,1159.0,0.0
0xa7861B833BE5705B97c84350fB324b1BfaEE9095,1400.0,0.0
0xa78694cDB58E7631F431dD98832e78203472d4f4,400.0,0.0
0xa786Cf9a316D093D44392c18cAA9bAB3e3033ca7,492.0,0.0
0xa78975bDF1112Dfedb1B1Ab434466E053e812C25,400.0,0.0
0xa78b222CCEEffdf612C45EFC84f95a317Abf7730,350.0,0.0
0xa790FAAb50d1A56e523d257cBb1a07d9e4e6F4D1,246.0,0.0
0xa797F232D0DAc4798E4E744E46d76f6F262c3e26,400.0,0.0
0xa799A1f655e72aCCaA3C6d9A4c7D702D41474255,400.0,0.0
0xa79Ea11D370628428Aa190CfeB41a854E5728AA2,625.0,0.0
0xa7A0a5d436e914e58d8a9550DD0998bAe946B32A,1870.0,0.0
0xa7A725B8769a362c85FD46223BCde728DeAD4B75,400.0,0.0
0xa7BA75bFD4C26dF4f64358CC7C3664BAceF59902,4213.0,11740.0
0xa7Bb6CF5264fB3d250ebD3935e8B2b18A1859A90,400.0,0.0
0xa7Bbd37B937E792E15d198DB13876253a619b9AD,440.0,0.0
0xa7C86055f7A4FaE3522d0B77C56d13960628D1b7,75.0,0.0
0xa7CDc2aFCB1664a2a7C578440ddd4a27F51CfBF7,150.0,0.0
0xa7Cd34589c18e70445F3C38Cda40353011A25af5,1650.0,0.0
0xa7D055d6c1faf446045e10a5b020E5897b91Cf2D,4349.0,2120.0
0xa7DA47E758692cdCd5fb92ecd2898E522A69C6D7,400.0,85.0
0xa7ECa74C4374Cbb996d6a269cE9Cdb9C4D2C70F3,1709.0,3550.0
0xa7Eb86142AE6F44C2E3C65bf14eF8F3b290BB93F,484.0,0.0
0xa7F7836ccBd7E70068f535Ba752388ABb3C3eB7b,650.0,0.0
0xa7bfABB82182e3c5152F8D1Ff3F9119de21031F2,524.0,150.0
0xa7c4D32CDb3635Eed7EC1E67A741402D2E79E422,486.0,0.0
0xa7d4E31a5a65666a575Be29F55892098846a8220,17724.0,96.0
0xa7dF9aC9289CAC4752DeDdCE4f505C64fa32Dcb5,454.0,0.0
0xa7e6C48BeDB0985F45D0a2C46d1ea9Fc3c194216,400.0,0.0
0xa7e97bd0B9E780B1E1ad6932aB4112c104039a35,12367.0,4024.0
0xa7eD15967BA89A23AdbDE89928553Ecb786126F1,440.0,0.0
0xa7fCcBB032490a787402839Db0158357f7533861,400.0,0.0
0xa7fb9828B9D2EB870F098132CdE1041299DD9A1D,400.0,0.0
0xa7fd4B876ECc9162761d135398Fb235cca458C6F,440.0,0.0
0xa80FE400c925ae0D0CBDC168B6B9166e2670899C,440.0,0.0
0xa80d8E6a36862Ad6576eB9E15280965C7a7c8744,62400.0,0.0
0xa81b630cE5CFBcB0a57A5D6776440CFc3fcc7efc,440.0,0.0
0xa81eBf2CAe814a4196E735AD51AfFe7AF56B7dBd,960.0,0.0
0xa8284A3580f19e437A0298dE012756Ab2E14Bb67,35231.0,15350.0
0xa82C14F237f83dE4b2b56979d34e036dd727B1dF,20.0,0.0
0xa8361b25b198520267959BEbf2A38Dd9f1B924D3,10.0,0.0
0xa8449D564200D145A08FB95e8368329EE796FB57,142.0,10.0
0xa8497241B3Abf405F7015701aea5FBc14Fdc59c6,400.0,0.0
0xa849c656Fc513a95C3eEb23450A1cB4630aF98b0,400.0,0.0
0xa85e6bA749c0558E60D4cbB0d95d972DF20d0238,400.0,0.0
0xa86Ab3e8cba137AAC18798bA40e32001b1F434Ce,660.0,0.0
0xa873152Bac396A61f16DbAfEf37B7dAdc7C54310,4790.0,418.0
0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0,213961.0,0.0
0xa87d5FCEa4E79c2ab26Ca093174bd02e87876224,83022.0,0.0
0xa8819d00255EE77a42dFFd6CC9977cadfdceb7A3,250.0,0.0
0xa881F3a6AeAdAD804C0581A37c49679b95413cCb,400.0,0.0
0xa8885C9E765285cC083269A2fe8Ba39720d5e371,400.0,0.0
0xa888c85D61B2a7Fd185B53E50B0ff240A6fA2d55,600.0,0.0
0xa88D2932d3aF778e39A49191d0d30D62CA71333d,867.0,99.0
0xa88d00b7f4A01b0c706De3E49481Ce16863B45c0,400.0,0.0
0xa88f0b33b7c2925A88D5fe5B740E17641BD7289C,40.0,0.0
0xa88f127D065F977a14Cfd9d4B3edb6922C99d801,592.0,0.0
0xa892DdB9136444e5386c28adB5bBFB780aD76019,139771.0,31156.0
0xa8B7228cADd3620D5248E839647F9550266acb1f,400.0,0.0
0xa8BFAf1676fDE5cbBa10484FB9092c059E46c2F5,400.0,0.0
0xa8CD563BCAA8fDD8490fADAE0AA01270ad68D950,400.0,0.0
0xa8CF4953eDe78E8D2410E3cE1C7fFF72b44808cF,400.0,0.0
0xa8E0e877Cf074A43A3807b5859d9a59F122eCB25,440.0,0.0
0xa8Fc9B8ba69Af871f2Edf764a195019Eddb13D5e,520.0,0.0
0xa8Fe00E2F59230Dd335E495E3Cb6996D1c024B9F,4676.0,8680.0
0xa8aa6DB505540D055CDfB2c1DBC303a584267FF4,520.0,0.0
0xa8b148e5CbD1E121bfD710d0f4b1918F797c76E6,2800.0,0.0
0xa8b356A9923E2c29414EF8c65eE84BA9B06F0cd7,402.0,0.0
0xa8c03df02a5b8e9Ff8120c50f31A4ec4eF867D89,8082.0,0.0
0xa8d5fbfAfB5D55e99A1D578257D7dC65061d30f1,51658.0,0.0
0xa8e0888bF918b84551191C0E6A83e64Fe66766A2,400.0,0.0
0xa8e1484E8Dd52A58B7d9dB1fB1AA08E69b33D451,687.0,0.0
0xa8f160B274cc87b8221cA0BF6177586672adc51f,28188.0,650.0
0xa8f887F9aF7481318C8F0f7917bC1C08778Ceb29,400.0,0.0
0xa8fC392BA1d3142e0a17032769D27974E2ca6810,400.0,0.0
0xa9015935A2C41e2230B3199876b37dF4120c9c51,400.0,0.0
0xa9045f93ECED2528C2565F4082d48b3D2E00b4c4,340.0,0.0
0xa9066Dd11F3E965172CC27425a727045AA083906,1295.0,2960.0
0xa90EF90E90bB7eB9E99b8C6cc06F5406103F9c8d,4790.0,0.0
0xa91887007c3B27A974da954BFda36f9f18D773b9,400.0,0.0
0xa91dE9333c5bB6eC06a40313b6e557C7aDa636c3,4650.0,0.0
0xa9236300957213971a50fd1ae060f564C24D970f,170.0,0.0
0xa9258A83d4aC3C91Eac48BE002174Ef079faD2bc,400.0,0.0
0xa92621B3A980Bf9Bf3961E74F452db064855c57a,400.0,0.0
0xa9290252734b1AF5248403F6Acc50Fdd7Dd245aF,440.0,0.0
0xa92CF8010443ba009cF4007C37a0CeE0528b4fd4,474.0,0.0
0xa9346fc727708f29798c8c16b659656CeeD2596B,400.0,0.0
0xa937FB3F5340b6F4caA9f3e3d7423DebcB35AB12,410.0,0.0
0xa9396e7a496Ee4d0a9afa9B73cB4bB460284e439,1823.0,0.0
0xa939915Af1EfbCD65Db1795ee0DD5E366B3dc17B,450.0,0.0
0xa93D2A9B9D2611b2D7c56C6201bd7Df0DEE75a6C,400.0,0.0
0xa945247bF97E3fd342F97A51C05e4efe85c3abde,526.0,0.0
0xa9467A86653839f7f3D06f084a2859118A63C211,101368.0,1650.0
0xa94931209598C57d4Ad661619786DEFe3aA3ff83,568.0,0.0
0xa94A4992394bEe008C7Ab3fA810Dca8C3121Ef9e,481.0,0.0
0xa9529dd59ce8B0275ADBa745c06F10cd5f06ae5d,340.0,0.0
0xa9542100221650366F62F1bC1e0D3930E3D58195,600.0,353.0
0xa959b5559869A2804c610b19cE72a96d207d5372,400.0,0.0
0xa95D4ba15E7Aeb4D6aF81fDe39D5d8aF1dED4616,109847.0,0.0
0xa96193a5f679A3F99d7896333c488A5CCeE96eFd,400.0,0.0
0xa9694A6524Be384dAeE0cbD4acD08859A6E28e6c,400.0,0.0
0xa97499fc8c42B4Ec57EF967ff2683636931c6C28,400.0,0.0
0xa974fb911B875Cb1d4D60483eC3c6ee6E9467028,16017.0,0.0
0xa9783F82180548D99A4E8f44c4E218ca1816c6e9,115.0,0.0
0xa97E3ffE192B38CA3dEf129f210016Ec3E0694C4,50.0,0.0
0xa97a5f8dA6BdcF46b3ec2b04E93B818c03cAD643,40.0,0.0
0xa982316f8bcd8655D76e80013F598bfd0A905c57,924.0,350.0
0xa984022F94e4dfd5295AF67B23B9d5B9Bd204E25,1200.0,0.0
0xa98F92277De069c4E6aFE62c963fBDe60F976e6f,2750.0,0.0
0xa98b737BCC28d3dEed04267E9F56D96665A2EF49,400.0,0.0
0xa98cfE905e3AdeC68c85D6169939CfEc2A264597,400.0,0.0
0xa992056A01eD0Adb63d9fc17f811b2C66d29832e,600.0,0.0
0xa99211BfC055602a4A2a56Fe7030dDE35a53215E,360.0,0.0
0xa995f5a9850eB3FB2901154d2617e2D97d5f6E9A,440.0,0.0
0xa99E2A7f49037d28cBc1240b0bAc344e66Bef965,2010.0,0.0
0xa99ad7d4f7ff93f100ea4B2ab53D464d54489441,456.0,0.0
0xa9A1C5d4106bB35a8C008bC904F5874C48C52b25,529.0,0.0
0xa9A9576A8102171b24E2102dde2A3DE08618dCab,400.0,0.0
0xa9Ae77218a3988B2257aeeD04284DC066f5D2b94,2411.0,170.0
0xa9B1829771650f07f12B80950D5057eDCcfC5bCE,400.0,49.0
0xa9B5022E91880Daa84E6Fea64088F067F96e2333,400.0,0.0
0xa9B7E3239AD365Ade2D3EE117404596839B0EE17,740.0,0.0
0xa9BEa7E9C3e4154454c9b052Ab05f7dD254c07C0,540.0,0.0
0xa9Bbe92101516a0e2240a9F72E74CC421D3E0441,528.0,0.0
0xa9C6DD4b6cc5f5cAC729CD55b190621B0160051E,470.0,150.0
0xa9D76Ce79cd15F816BdF659Ad1EdCAC683CbC406,100.0,0.0
0xa9E6349A2FE484DbDeC847B9d6D19BBeF39ed983,440.0,150.0
0xa9EC666A533fb36F226FeC142C19c466d3CD2bA6,20464.0,0.0
0xa9EbBBD7011b29b0fB7CA84425FB248D60Fa94C6,400.0,0.0
0xa9F3A41655105ccac97955EF5f1Eb6844ca271b8,440.0,0.0
0xa9F6DFb24123457340Dda3Cec2EF04350605fFa0,5960.0,0.0
0xa9b444b59d3296D9e2Cf00E1ADaF7AC4Abc2BBF3,20.0,0.0
0xa9d27549399BeB5df9F6562aA97EA46D3829e7a4,400.0,0.0
0xa9d576D43744ba905AC9AA74861F6b851b67Dad8,1650.0,0.0
0xa9e3810901D0c09fEF05063a2374F3946284BBA7,440.0,0.0
0xa9f118Ea7474F4fCAC2d739c96c5E84e9F984C9d,400.0,0.0
0xa9f35b88e9FF76168D179A10fE74a4f9A117F34b,350.0,0.0
0xaA1408de13f54DE7C45B2734E6E824b2dafF4e7B,400.0,0.0
0xaA1648dcAB2C2b2d988d1D4833d23f650745FeDF,840.0,0.0
0xaA1ac717e8312e63fa1f12468B74de84607056BF,1150.0,0.0
0xaA28D7F0f24fD1D0D8ED5F0ba36C2df3EeF82632,240.0,0.0
0xaA31057dEd7C255b4e537920f7443e4010499e3C,400.0,0.0
0xaA3832a218B75e03465c86e04892356a4d8C5190,440.0,0.0
0xaA38a124B6E603c98C89Abf50DEF138DDEcc08a4,81076.0,50.0
0xaA3ACf19bF5D66b22b82A58bfA9408F81Ac1a7D2,400.0,0.0
0xaA5049C416861AfBDbdB7B03e8923399eAD41022,50.0,0.0
0xaA539a12E18C96014b987949B73d0328291FB6bE,540.0,0.0
0xaA608b334D94a9F63469Ce597f53Db82Cd17e1Ce,400.0,0.0
0xaA64f64c2c30243f0Ad710BdeAbC608d4F542f32,400.0,0.0
0xaA8E44fb43EF26d766bc7619aBa96ba9055DdF79,8668.0,2376.0
0xaA910844e66Ebe0515C28adE57Da4ab5623baC42,20743.0,0.0
0xaA98323792fb2a5f4D9747360d70fdcC3a3A3552,60.0,0.0
0xaA9843ebE10b03A4A160F72A4c16928419d6d95a,13182.0,0.0
0xaA9D41a7034B1745d8340F92288Fb6676085CDbB,40.0,330.0
0xaAA9b32074f8aA7D933402AF399Fe69a449A50Ef,400.0,150.0
0xaABb0042aC5b5c6Da00b4BcaD92df4d5d5A43320,440.0,0.0
0xaACBaA2AeB89e2a6B1CC0F8D97377B6429082156,10.0,0.0
0xaACDf78610fB729678f04c5fae20Aa7Ac50870A9,400.0,0.0
0xaACfE1c2827FA4C8d6AE7e58fD37eEcf09E7F993,40.0,0.0
0xaAD30647be938864DB529BADB9F562015EDA8D5f,180.0,0.0
0xaAF2B17093678a2Cd7B113000fc7390FE4E9DF19,520.0,0.0
0xaAF3a5b0990c68a903f5ec4704929b1514cA773E,40.0,0.0
0xaAFaB8FcC83F5D8F1071fCdc1beAEcfe9ad3772e,400.0,0.0
0xaAb45D689d7b9CB2663668E209a725304AFC7Cd9,400.0,0.0
0xaAb62F8Ba87eaad2b6274f69820F129d9A4dd100,11700.0,0.0
0xaAbabf78B311f4C535871e1C4a5BC0B635ae8D8C,2470.0,0.0
0xaAd079a3464be9d1713b2531518e1b29C809d2d3,185635.0,48680.0
0xaAd86Dd9F6271226590aDa70E30257F5FF45E72D,300.0,0.0
0xaAe93087f3d4aD258dD8F9995A366847c1dC6aff,577.0,0.0
0xaAf3DAf3c75f7F2fBe7C3403C2cFFe2903F5B4bf,50.0,0.0
0xaB010aFBeD5d7fB0F4e76480856A9c26F9b572E4,440.0,0.0
0xaB10101c85D81269230CF1C9Da0863d85E0b33Ad,400.0,0.0
0xaB18248a8F52956932F443F342A7eF8326d21e53,1306.0,0.0
0xaB20a9824be72a1C4FBc830d917bAb82FE43ADB9,400.0,0.0
0xaB2d7CD37d8c20aFE928D59EFC3B918b60c61107,707.0,0.0
0xaB49e053B2f567391b4D67EE021B6783f0742d84,27528.0,20049.0
0xaB4eDFFe8c353a579Ac215FbAe9759c5358bF96c,511.0,0.0
0xaB5CFDeD43eE090f35DaF463c86336Bc4CdEFA97,400.0,0.0
0xaB5ad975E68981862aba4e679f9433d5b966B902,50.0,0.0
0xaB653D5f29491C86E0a5B9eDF42c9B012B9A394D,400.0,0.0
0xaB773cd13e12f4EE7Dba9Fe7E776E381DDa8dCde,360.0,0.0
0xaB77cBAaaed5D25CbF146DAbA0cA5154ee35799D,400.0,0.0
0xaB7B59043334b95Cbc054A68B52C906eB56B2D62,138.0,0.0
0xaB93e46211F7CDB44D3532855561B57F16Eb1Dc9,692.0,0.0
0xaB9661F6Fc7328a72fC0346569b9c7218ECe38a9,440.0,0.0
0xaB9B06a80aD819DCb05C50a3405153f5D279A35F,395.0,0.0
0xaB9DF44C6D2ddb7122CD604F219404936a474475,410.0,0.0
0xaBC4Ba07d7b1e88B53e006724Ad4bA8b85f8f925,440.0,0.0
0xaBCCD961a3DdB0174Ab76A88B0CE259A5D7d12e1,500.0,0.0
0xaBF6b872F63bB85387E622Fc932bE2cF2b33b336,440.0,0.0
0xaBa95892f4e4E84590eBbA17D8A7975034c5385a,50.0,0.0
0xaBd02513f1ED4B6770C51b46783409e383B5F6Da,60.0,0.0
0xaBf57074E11ADaE43C3A9D90B7185e417E64Eade,55.0,0.0
0xaC05dBEc9FF127771f63909a78b83A7cB15035a4,226653.0,12530.0
0xaC0Dbba42c4D126941e29F9e03CfD53129104c80,6587.0,0.0
0xaC17633DCa3919FB50f97cc7882Ea68B1a3065e8,400.0,0.0
0xaC17Ef97249cf1c4AF3D395FD8146A7E2DCD782F,390.0,0.0
0xaC1D3259b776F66C249f7C69C1BdA5AAF1c3794A,400.0,0.0
0xaC30a31279f6c6aD926C92458D14AACc55Cd7392,410.0,0.0
0xaC39C2c8fD8D1B3f4dB03646C09d417EA5259417,502.0,0.0
0xaC3a18EfBd041406Bdf1DF15E1b57625756d638C,400.0,45.0
0xaC4137bA440475b62C1491Ea39c26D513529F3aa,200.0,0.0
0xaC49eDe61c6663506A166f5CA0EcbBF4EA7b60F6,180.0,0.0
0xaC4aB94C1915dba866a3AB3D9723E62CF0C64396,440.0,0.0
0xaC520af84C3aDFb5F747e7Ad529A68F884DBFCdD,570.0,0.0
0xaC5541Cc468f9A0febe23610f855596af4D6fe35,400.0,0.0
0xaC558ecD6a90E9084D1B258A39c592ce2AE86947,400.0,0.0
0xaC68F0e20831871D6Beb80607332c35f20450B0d,545.0,31129.0
0xaC6FF8e3cddE0A6B4CB7BADc231c2a0FCd03e075,400.0,0.0
0xaC7429297C0Bf08D9b0d65701a128960B9B7A78B,37306.0,6920.0
0xaC90b6aC8E0D89fA09e637a131C725ED07119fC3,100.0,0.0
0xaC9914776edAa3a8E964fae629c868c17C41664c,477.0,0.0
0xaC9CdA40Ab1d1955909f5c8b14245cFF2301C20C,440.0,0.0
0xaC9deec97c4cC94bFCae97700cdE222537dDC237,540.0,0.0
0xaCA3044D63fE24eB8E83DA4891F37a9Cd645D3C7,74000.0,0.0
0xaCB0da15449205D616e23b2daBCB0436DEB6b21E,2.0,0.0
0xaCB2b019ef57695DBA55aeB8c44Be20beD9732cB,500.0,0.0
0xaCB55C54252600afFfA4026eeB9e1d78de8139F7,4098.0,0.0
0xaCC4318028B7C42cD35B636B7e8b111B017cE7A8,400.0,0.0
0xaCC57cD0A9F7Ac9Fd0759A1C0E80A33A3FB61Cec,19602.0,0.0
0xaCE3846821BFB50a5070379365E299BBF32CFD1d,440.0,0.0
0xaCE5307E6f16B2A0C224992d8Ef248934E4D18f9,1071132.0,208212.0
0xaCba82212C002031a5B9defa1f42038ff960Cdf2,400.0,0.0
0xaCd595A3ffa35Dab2c0b3C141b0e3805321608e8,500.0,0.0
0xaCdBCc0B2752F66dC5F3c095e026642fAE3c4A9E,400.0,0.0
0xaCdF18b06276Cd1074D0e8d36159Ce4bD17c757D,70.0,0.0
0xaCfEd3bA9C0825C2109d3b9192De1d5356203f94,400.0,0.0
0xaD05dE8Ff857e4DFeaa2CaC04Ef4fB6078eC73ea,440.0,0.0
0xaD0703e00661e4DE86f2F7801D82244c9558eFF7,598.0,0.0
0xaD0dC6e53e0c1E53e51217274aa8bD6EbF4962ab,760.0,0.0
0xaD10b62303dA700bB55E0De56320971D6Cbe6435,66610.0,7724.0
0xaD1c15ACfb5fFA9B5DC5863d464673f305eA89b3,400.0,0.0
0xaD31EC297C0df3F432cD9Dd9aCE4E544c5cB2557,400.0,0.0
0xaD33f18DDBFb6b83a436E96FAB95595b09736c3F,400.0,0.0
0xaD3be8D38cF1E3A22F99733261d94c3bBe46Aa19,431.0,0.0
0xaD4f28193938F2254C4A198e36E581EFD6295ee6,420.0,0.0
0xaD520De5B4E85a39d98685dBE1273258e488A6f6,600.0,0.0
0xaD5B2d58BA3e930F57536B4Cdb1FA805c2eDA04D,480.0,0.0
0xaD5E4B887422d360770F905005c920bC7c160c2F,440.0,0.0
0xaD626610Dc2bfFc705860ede1Fd942b801766AC9,400.0,0.0
0xaD6690d0CB61b0E9c75eB59636A08e315553F2D3,40.0,0.0
0xaD6AE86aCf5430C9b917D7E36222ea052C44a7aC,624.0,150.0
0xaD715Be786011ce26A580Ff8155A1A35B24368bf,400.0,0.0
0xaD71e8b587c7A4e6d552511f57DaEBce498437b8,568.0,0.0
0xaD775b0f76c107bB8d6BE27d3FAdaB56F66B2Fa8,440.0,0.0
0xaD7843321C6c82B66610e28c7f60686087CA53DD,400.0,0.0
0xaD7C9EFc9A53564C5F368186E4211B6BDCeAF601,541.0,0.0
0xaD852a2065b731E087A5cA24E402E2E46C1F1702,1141.0,0.0
0xaD8FD3573Aa71E5D917cC31245E23f13dAA24bF2,1433.0,49.0
0xaD943208EAa3dF1129c53321D06b17033A625C6d,402.0,0.0
0xaD99B9FE68203239EaBF728E80Ec43c817e82c8d,5775.0,0.0
0xaDA7E461F92ac3C918E1f7497C2B98CB54a9af15,530.0,0.0
0xaDB10529206d2B11362cf374f63A29CD0c97A991,270255.0,117142.0
0xaDD376B9d1C0AA199364300a0404f85AF172662F,400.0,0.0
0xaDE7B452C58Bfb361F7b5ec65530E84D054A8503,500.0,0.0
0xaDEfD8D1F015eAea21f95097D357f20426c3A1AA,1260.0,0.0
0xaDa7Bd3249B24930a63000137F8F288CBbfF5403,556.0,0.0
0xaDad9732a830718fA5500884F67b8c13C60d3019,5880.0,0.0
0xaDb462056F8BB9A0748cF1946b9eDED819567076,457.0,0.0
0xaDb915c0Ad4C7F31ca81a4D60827aC9F411E912B,120.0,50.0
0xaDcB2dDe30A7B98bF90dD40a374d971472b8390b,2298.0,0.0
0xaDdFFFc738b3F0904E0dfbBF308df33B76e216Ef,420.0,0.0
0xaDeACA59Be8c543C4c28aa8daDb6819774A7b48D,470.0,0.0
0xaDf75905fd55d2881515570abd575c34D94f803c,26370.0,0.0
0xaDf999d80c08746c1c4F14A9A31A7375a12d25B3,116017.0,22450.0
0xaDf9fc14024B3de3e2Ad316e201FAd014cC3DD58,50.0,50.0
0xaE02CC46099E03CD78060EA1E1324c0E1e83f208,1170.0,0.0
0xaE14A0d851281F97148010917cd608Bbfd6da4bB,3727.0,0.0
0xaE1F4D5b6add8664FE6C1702ee583423cEFC323F,440.0,0.0
0xaE1a740c178601F762F0a2A552c425f677Dc5A63,50.0,0.0
0xaE2f881048e29883458a87041B63167A188d71b8,74054.0,0.0
0xaE317Ef4B2A43b0828a48F3891fEdDEdA4CfADB8,400.0,0.0
0xaE3574359BC95926C68Dffa62778a02ad9c29663,4.0,0.0
0xaE39cF22401f216589a746705dd1C81CE328e096,550.0,0.0
0xaE74016482F75F08e6C5879023B13f63055D0Af2,330.0,0.0
0xaE744C459F1d183340efb8d720570680ED5E7997,400.0,0.0
0xaE748b47df7600f4d7A98B62dfb27a57fAd1Cc65,760.0,0.0
0xaE794C26067DdFe9F034FF797eB659983a7aeC27,400.0,50.0
0xaE7b59e7844e8d019aA1FCD557f99a0dE5f2bb16,350.0,0.0
0xaE977B91D3CfC2b06C27A6158f1ec3f61a9680a6,380.0,0.0
0xaE9e88fEBB1Ba566E7e060dF3855229b1479031c,1128.0,0.0
0xaEBCb7aA2F6869D48E774586123d2B5404455Af9,830.0,0.0
0xaEDc05b7BbfC0C835ac7C2FCFd0D74ed00BC12de,20.0,0.0
0xaEEEFc61E16fCE9C0dFF05Ca1917B7012A4F9a8C,900.0,0.0
0xaEFD5c5C0b12228650E3AbaD17450FCe1D8F1D90,694.0,0.0
0xaEa135bb1bE7988aCc1b7d0942edC4E58cde2a33,5600.0,0.0
