address,retained_20_x,degree_global,retained_15_x,not_retained_15_x,retained_20_y,not_retained_20_x,retained_25_x,not_retained_25_x,retained_30_x,not_retained_30_x,retained_35_x,not_retained_35_x,retained_40_x,not_retained_40_x,retained_45_x,not_retained_45_x,retained_50_x,not_retained_50_x,weighted_degree_global,retained_15_y,not_retained_15_y,retained_20_x,not_retained_20_y,retained_25_y,not_retained_25_y,retained_30_y,not_retained_30_y,retained_35_y,not_retained_35_y,retained_40_y,not_retained_40_y,retained_45_y,not_retained_45_y,retained_50_y,not_retained_50_y,clustering_global,retained_15_x,not_retained_15_x,retained_20_y,not_retained_20_x,retained_25_x,not_retained_25_x,retained_30_x,not_retained_30_x,retained_35_x,not_retained_35_x,retained_40_x,not_retained_40_x,retained_45_x,not_retained_45_x,retained_50_x,not_retained_50_x,betweenness_global,retained_15_y,not_retained_15_y,retained_20,not_retained_20_y,retained_25_y,not_retained_25_y,retained_30_y,not_retained_30_y,retained_35_y,not_retained_35_y,retained_40_y,not_retained_40_y,retained_45_y,not_retained_45_y,retained_50_y,not_retained_50_y,community_size,degree_community,weighted_degree_community,clustering_community,betweenness_community,degree_mean_comm,degree_std_comm,weighted_degree_mean_comm,weighted_degree_std_comm,clustering_mean_comm,clustering_std_comm,betweenness_mean_comm,betweenness_std_comm,cycle_3node_user_count,reciprocal_user_count,cycle_3node_avg_gap_days,reciprocal_avg_gap_days,cyclic_status
0x1A1b9270Ba628fB50A002e390Dd360CEF563af65,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,500.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2499,2,500.0,1.0,0.0,4.510604241696679,14.894779997434542,2100.224665866346,13485.484495579558,0.2490493125267865,0.3763440658084806,0.0004880876715648,0.0039032754047014,,,,,acyclic
0x1A2231906b670F09006C300CA2F4672801e3c55f,0,0.001547987616099,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,471.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,4,471.0,1.0,0.0,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,3.0,1.0,,0.13620088346064815,cyclic
0x1A232A155023c82fA06f2700ec0bE6857c5CE40c,0,0.2209752321981424,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,579872.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0053376787977548,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0211335438090742,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2499,446,333192.0,0.0067528363147043,0.128544905795032,4.510604241696679,14.894779997434542,2100.224665866346,13485.484495579558,0.2490493125267865,0.3763440658084806,0.0004880876715648,0.0039032754047014,678.0,45.0,35.42333861243357,14.238207165442804,cyclic
0x1A2546401976638D75020c032E6f3543495D810f,0,0.0054179566563467,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5775.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.303030303030303,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2.301983301833533e-07,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,14,5775.0,0.303030303030303,1.0933073883990316e-05,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,30.0,2.0,20.484088402983634,2.0662086065046297,cyclic
0x1A282552C46660843D1Cf0780b3908170cD7b425,1,0.0003869969040247,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,39.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,269,1,39.0,0.0,0.0,3.0855018587360594,17.792442787961125,925.85843866171,6738.872462812063,0.2964032251853675,0.4495691457278229,0.0004967643300559,0.0066142271898285,,,,,acyclic
0x1A2840E72EcFad47933Af4822f09730cF28341ca,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,40.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,453,2,40.0,0.0,0.0,9.26710816777042,16.214183122128592,8738.90105960265,27102.962416558214,0.4151029145777951,0.4249988153673856,0.0047969593488138,0.0242179217965832,,1.0,,0.0012561168981481481,cyclic
0x1A28Ee192CEd9bF42d82f7b4784E7D23cdD23c9E,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,521,1,12.0,0.0,0.0,3.9616122840690977,18.259835718660344,1173.6804222648752,5771.594667056816,0.2884699454321432,0.4232625474414213,0.0015948724776235,0.0159782777872594,,,,,acyclic
0x1A2ba5566334572cF9F044782AD3A70157A5AB3d,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,50.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,1,50.0,0.0,0.0,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,,,,acyclic
0x1A2db9A0127A284BC016f70f0E85871a842E32c3,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,402.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,2,402.0,0.0,0.0,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,,1.0,,0.0014356021180555556,cyclic
0x1A31f2334bDb7E0502f75694AFbb73341f622ACA,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,450.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,2,450.0,0.0,0.0,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,,1.0,,0.001404322175925926,cyclic
0x1A33136A3cC86077587Cf435bDEbC8fA156dcBea,0,0.001547987616099,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,45.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3.3715982285096434e-05,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,398,4,45.0,0.6666666666666666,0.0024149980069375,5.125628140703518,19.033956041819746,1557.7336683417086,8855.101664895747,0.4281881051322502,0.4368645841528099,0.0021402620307092,0.0183472783747194,3.0,,,,cyclic
0x1A3A32490F151557D15eA3C68b590a2f04e56018,0,0.0069659442724458,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2016.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8363636363636363,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.539019493376171e-07,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,190,18,2016.0,0.8363636363636363,0.0001818337255408,12.91578947368421,16.737729870722777,7505.284105263157,15080.557023602896,0.595086464531002,0.3667167699271837,0.009097507361785,0.0460108202618321,165.0,7.0,9.257321432350734,10.33136545798997,cyclic
0x1A442B0efcca32b360126021Dc9E81f41a817CBB,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,1,400.0,0.0,0.0,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,,,,,acyclic
0x1A49680c1d6Bd9Cd9427E8abe11a17AdEA789913,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,410.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1154,3,410.0,0.6666666666666666,0.0,7.492201039861352,14.07317112599388,5310.242634315425,17469.94399961194,0.4212308719793363,0.4176418790607702,0.0007926305555263,0.003190893863898,,,,,acyclic
0x1A4bF6ff47e4a419937F24A09bc7eE4F5F502330,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1228,1,400.0,0.0,0.0,4.814332247557004,14.206523856723049,3423.3501628664494,17055.351144043972,0.1155517708665604,0.2962606034014107,0.000320173490529,0.0022695356600047,,,,,acyclic
0x1A4d19dcEF5416cd99Ef22E7D5124Bda01004C01,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1228,1,400.0,0.0,0.0,4.814332247557004,14.206523856723049,3423.3501628664494,17055.351144043972,0.1155517708665604,0.2962606034014107,0.000320173490529,0.0022695356600047,,,,,acyclic
0x1A501867E999c119B314C89e966A6386cAB134c2,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,3,440.0,1.0,0.0,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,3.0,1.0,3.12726447447338,0.03951612655092593,cyclic
0x1A569313A30ff921862DB85E899c60567129ff24,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,500.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.3803707945274986e-07,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2499,3,500.0,1.0,1.317681717508186e-06,4.510604241696679,14.894779997434542,2100.224665866346,13485.484495579558,0.2490493125267865,0.3763440658084806,0.0004880876715648,0.0039032754047014,3.0,1.0,,0.010365597268518519,cyclic
0x1A57A199Db6C4434aCCd68391FF8317A463774c8,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1923,3,440.0,1.0,0.0,4.659386375455018,20.012871743438385,2154.0359438377536,15437.67906776825,0.3725933856724794,0.4488066467496989,0.0006185923905106,0.006487254628877,3.0,1.0,,0.003951764976851852,cyclic
0x1A5975fc119B4EF8e5fFEB15409D81b9f46eEf92,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,50.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,1,50.0,0.0,0.0,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,,,,,acyclic
0x1A5E0BDe1c2268BD7DFd8b92B0B1d07fDF970A1F,0,0.0034829721362229,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1187.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5555555555555556,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3.9707570253931136e-08,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1008,7,927.0,0.6666666666666666,7.53829118965363e-06,34.654761904761905,56.02317098604411,35958.47420634921,82309.0801823473,0.4190144057988976,0.3139338996057366,0.001586262363086,0.0104162131503995,9.0,,25.019425691819063,,cyclic
0x1A5c35E6af2De02BF29Dc6134F78A6FD4d740Daf,1,0.001547987616099,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,528.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,3.15317298475426e-06,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1357,4,528.0,0.6666666666666666,6.116713564704445e-05,6.757553426676492,16.793980587709584,4280.634546794399,17786.613380988994,0.4452632972137468,0.4388346763061616,0.0012946196104281,0.0089079814088879,3.0,1.0,67.91438569556135,0.0026254834375,cyclic
0x1A631bb4f7F77C1c2dA8df415FAE65ad3a8ddfC0,0,0.0495356037151702,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,61826.79,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0732424485431702,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0015985992733088,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,129,59826.79,0.0671368861024033,0.0194955871898306,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,582.0,41.0,25.117016137081947,0.3203549204774306,cyclic
0x1A6333d9E8b092128233FA0CE655b7583B0b533b,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,200.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2897,2,200.0,0.0,0.0,6.592336900241629,19.17046558247583,7195.344252675181,32585.73930725987,0.2296100331089244,0.3703063669739445,0.0003907564024553,0.0026768606160134,,1.0,,,cyclic
0x1A652aD7f8C8eB3b6b4047eb27F80BB6bbAa9108,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1154,1,400.0,0.0,0.0,7.492201039861352,14.07317112599388,5310.242634315425,17469.94399961194,0.4212308719793363,0.4176418790607702,0.0007926305555263,0.003190893863898,,,,,acyclic
0x1A66FCd6c78F7f34b4410D980c17101964B85c5c,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1228,1,400.0,0.0,0.0,4.814332247557004,14.206523856723049,3423.3501628664494,17055.351144043972,0.1155517708665604,0.2962606034014107,0.000320173490529,0.0022695356600047,,,,,acyclic
0x1A6be7CF27EB416f620146721CAA0BD409828d13,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,390.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,2,390.0,1.0,0.0,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,,,,acyclic
0x1A7180d6CA39D3Ef2EDe2dAbc438f9e8c2356DDb,1,0.0007739938080495,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,130.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,384,2,130.0,0.0,0.0,4.401041666666667,10.482889151829218,3762.7765104166665,22953.00698831775,0.3652473710052666,0.4389736396155658,0.0023972480338013,0.0125614526842365,,1.0,,0.7825242969907408,cyclic
0x1A73C754292D0A747F7D93A370ee9dbd05295F9C,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,480.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,2,480.0,1.0,0.0,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,,,,,acyclic
0x1A771648BeEc606a56715090688166859FD9C2F8,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,3,440.0,1.0,0.0,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,,1.0,,0.0013420872453703703,cyclic
0x1A79C5CC9fD032E543094251726e4A5c94732135,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,440.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,6.099801318247711e-07,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2662,3,440.0,0.0,2.0025332424850947e-05,6.225394440270473,29.968935208657484,2401.872381667919,15066.963380115323,0.5141160900391379,0.4600420089908119,0.0004838757154601,0.0059683377437353,,1.0,,0.0010675204050925925,cyclic
0x1A7EAb44C544a688d5f852a9870F3B31b3311De5,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,1,400.0,0.0,0.0,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,,,,acyclic
0x1A7bAa613a36331102e966245848CC3Eba41bd33,0,0.0011609907120743,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,377.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.6190843328002285e-07,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,2973,3,377.0,0.0,0.0001271827758054,4.842246888664649,19.429852898163546,1870.74128489741,12078.118271068706,0.3388477409985023,0.425584224538498,0.0004291220397167,0.0042054826140931,,1.0,,0.0054299856828703705,cyclic
0x1A80B77d60A537b79b1F883c6217E95B2ccA38dD,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,40.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,218,2,40.0,0.0,0.0,4.155963302752293,7.784747360324862,196.59633027522932,514.0573874482866,0.1216578763071242,0.2934397238879532,0.0087745309889435,0.0379856933558641,,1.0,,0.0145342628125,cyclic
0x1A85F35B4039Ee0c83bf2cC89D8C5a512fe5414e,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,360.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1059,1,360.0,0.0,0.0,4.572237960339943,12.338147760761483,1803.8318980169968,8780.367231625758,0.2928917965603501,0.4052778927100568,0.0010675782221108,0.0064964567589515,,,,,acyclic
0x1A891096C55472F88d4C61d3771130e2FBF730D5,0,0.0189628482972136,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,76838.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3768472906403941,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0002127726934245,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1154,49,76838.0,0.3768472906403941,0.004129647997049,7.492201039861352,14.07317112599388,5310.242634315425,17469.94399961194,0.4212308719793363,0.4176418790607702,0.0007926305555263,0.003190893863898,759.0,20.0,21.01077173171238,3.305597422095517,cyclic
0x1A89484CCE16F7f68F453728415AAAeD8842f693,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,1,400.0,0.0,0.0,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,,,,,acyclic
0x1A8A0EE2fC0212B15029787B6694f431e23655Bf,0,0.0007739938080495,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3629,2,10.0,0.0,0.0,5.942132818958391,45.865413126332655,1936.8898815100576,13483.479361373666,0.4177608750843236,0.4538680499471084,0.0004874768875243,0.0097548798564845,,1.0,,0.0018859559837962963,cyclic
0x1A8b37CBF6b9b2795df87ccA7ae1b147704FE64E,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,10.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,747,1,10.0,0.0,0.0,7.421686746987952,15.655137687834795,844.2947791164657,3765.298262383024,0.3442538886997847,0.3884959054532184,0.0032683215604078,0.017834170614216,,,,,acyclic
0x1A90D32eFf5fe509185212B224DF9eF828d9ec12,0,0.0023219814241486,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,456.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8333333333333334,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1.751994028286944e-09,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1147,6,456.0,0.8333333333333334,1.2574590182674505e-06,5.743679163034002,17.701782126834274,2380.003487358326,10143.507753545398,0.4678691701954433,0.4623422753775169,0.001737500003239,0.0128019210839385,18.0,2.0,23.598462819524308,1.4957406307407408,cyclic
0x1A9f1c04761071cf9bF16A9f83b58a07D3872DAA,0,0.0003869969040247,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,400.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,27,1,400.0,0.0,0.0,1.9259259259259256,2.3357740592446983,689.3333333333334,1003.5667161908838,0.0,0.0,0.001082621082621,0.0031301553507399,,,,,acyclic
