consensus_community_id,degree_mean,degree_std,weighted_degree_mean,weighted_degree_std,clustering_mean,clustering_std,betweenness_mean,betweenness_std
98,1.5,1.0,75.0,49.99999999999999,0.0,0.0,0.0,0.0
99,1.5,1.0,400.0,308.2207001484488,0.0,0.0,0.0,0.0
100,1.5,1.0,225.0,206.15528128088303,0.0,0.0,0.0,0.0
101,2.0,1.4142135623730951,1065.0,1008.4476519218371,0.0,0.0,0.08333333333333333,0.16666666666666666
102,2.5,1.7320508075688772,50.0,34.64101615137754,0.0,0.0,0.16666666666666666,0.3333333333333333
103,1.5,1.0,30.0,20.0,0.0,0.0,0.0,0.0
104,1.5,1.0,600.0,400.0,0.0,0.0,0.0,0.0
105,1.75,1.0350983390135313,342.5,333.4559298360987,0.0,0.0,0.005952380952380952,0.011021667854435134
106,1.5,0.9258200997725514,152.5,159.7095578139983,0.0,0.0,0.005952380952380952,0.016835875742536845
107,2.0,1.4142135623730951,100.0,70.71067811865476,0.0,0.0,0.08333333333333333,0.16666666666666666
108,2.0,0.816496580927726,87.5,59.511903571190416,0.5833333333333333,0.5,0.041666666666666664,0.08333333333333333
109,2.5,1.7320508075688772,407.5,330.69371529155694,0.0,0.0,0.16666666666666666,0.3333333333333333
110,1.3333333333333333,0.5773502691896257,133.33333333333334,57.735026918962575,0.0,0.0,0.16666666666666666,0.2886751345948129
111,1.3333333333333333,0.5773502691896257,66.66666666666667,28.867513459481287,0.0,0.0,0.16666666666666666,0.2886751345948129
112,2.6666666666666665,1.1547005383792515,466.6666666666667,321.4550253664318,0.0,0.0,0.3333333333333333,0.5773502691896258
113,1.3333333333333333,0.5773502691896258,800.0,400.0,0.0,0.0,0.16666666666666666,0.2886751345948129
114,1.3333333333333333,0.5773502691896257,24.666666666666668,10.785793124908958,0.0,0.0,0.0,0.0
115,1.3333333333333333,0.5773502691896257,66.66666666666667,28.867513459481287,0.0,0.0,0.0,0.0
116,2.0,1.0,100.0,50.0,0.0,0.0,0.16666666666666666,0.2886751345948129
117,2.6666666666666665,1.1547005383792517,53.333333333333336,23.09401076758503,0.0,0.0,0.3333333333333333,0.5773502691896258
118,1.3333333333333333,0.5773502691896257,466.6666666666667,202.07259421636903,0.0,0.0,0.0,0.0
119,2.6666666666666665,1.1547005383792515,93.33333333333333,41.63331998932265,0.0,0.0,0.3333333333333333,0.5773502691896258
