user,motif_type,peers,avg_time_gap_sec
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x4694D0C04B5C59257a19e6D5cC523635a9327D08', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",738059.2543915
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",3676428.2864530003
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",3591098.608126
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",1466624.2190035
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0xB419838D10815936929741F7f2970E6B9e897402', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",3027377.430102
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",2506669.168566
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0xef098280fbf1daD8Ff34A1Ac511052674101DA98', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",2915700.3405844998
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",2316095.1159285
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",3589007.999141
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",3156005.1948515
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654')",1465929.4811755
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa')",2317666.4812015
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",1011847.434289
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x33aa1773334c197B76bEfc74602Cd1dba6685C22')",1011870.560301
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0x4694D0C04B5C59257a19e6D5cC523635a9327D08')",3543016.673123
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0x653d0dFA525284aF1ce89a70Ca33509856811f90')",3590189.023222
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0x5B1970c0A322b2204f4C97577E42A4719c45d14f')",3411762.4328835
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0xB419838D10815936929741F7f2970E6B9e897402', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",1689524.3666225001
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",1898665.694812
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",2563032.6036480004
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",3241152.7747445004
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",2546815.65952
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x02A217E96DdcA439AA03C6348FB8D45405a1bE10', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",2557037.667111
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0x5B1970c0A322b2204f4C97577E42A4719c45d14f')",2206453.918992
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0x653d0dFA525284aF1ce89a70Ca33509856811f90')",1730426.3292945
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0x4d58d78994De27420F4A5853BCB609A6DA9dB743')",1214432.46593
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0x5CDEBbAE6b25234d7D49FFeE5493fc0F78302768')",1547854.9450295
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0xA1C42473e48ddee08e7AB087b475c28041E47016')",1549211.2369235
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0x5a0F4990D34EF0B6A470B0554456537D020f773f')",1550778.176305
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0x534314e29751336901419fB8f6122A44D0C3ffA8')",1551526.6925955
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0xB419838D10815936929741F7f2970E6B9e897402')",4334709.180165499
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa')",2465219.161326
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654')",2464411.1913524996
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x4d58d78994De27420F4A5853BCB609A6DA9dB743')",1842520.237875
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x5CDEBbAE6b25234d7D49FFeE5493fc0F78302768')",2175604.598192
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0xA1C42473e48ddee08e7AB087b475c28041E47016')",2176943.8383045
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x5a0F4990D34EF0B6A470B0554456537D020f773f')",2178475.569265
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x534314e29751336901419fB8f6122A44D0C3ffA8')",2179204.9343605
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x653d0dFA525284aF1ce89a70Ca33509856811f90')",2770210.19816
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x5B1970c0A322b2204f4C97577E42A4719c45d14f')",1097018.140194
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0xB419838D10815936929741F7f2970E6B9e897402')",4334947.2762939995
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa')",2464893.4244555
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",2768660.7782815
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",1096995.014182
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0xB419838D10815936929741F7f2970E6B9e897402', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",4364181.1186545
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa')",3072031.7025384996
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa')",2121092.074305
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0xB419838D10815936929741F7f2970E6B9e897402')",4334012.289578
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0x653d0dFA525284aF1ce89a70Ca33509856811f90')",4540559.835399
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0xB419838D10815936929741F7f2970E6B9e897402')",4844870.0552105
0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xB419838D10815936929741F7f2970E6B9e897402')",5795809.683444
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xD95954e3fCd2f09A6Be5931D24f731eFa63BF435', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",9933312.755594
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x28Fa530cC4Db079c05B7850e98Aa4442b929A35E', '0xfc796aC7C170E9f9168Ecf3d83DFeCF179942176')",7630960.733242501
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xba13192feE8846862ff4c356447516770eFF14DC')",9538149.6032525
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9')",7906427.943303
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xfc796aC7C170E9f9168Ecf3d83DFeCF179942176')",6594759.860308999
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xCD883E5A056670963f11446B16eD06Dc864b9940', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1125522.412084
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",2125968.309885
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x7a971136258CB2ed880f78Dc700711180E74D366', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",2576223.514029
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xF5a8d13922e88464D78FdCb76a0Cf6Ed8111E901')",430995.06513
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",274017.71002600004
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",1861128.0413215
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x10a6833B71BBf69b00713259F219331D68e69053', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",274317.7148235
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x2DeE10df7b4F2af53884118dBca2bA8f649098E9', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1863135.8672525
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x0E8555F93aA4F1DB8BaDab32E55CE83644336e6D', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1862412.3887945
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1861902.444675
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1861579.506294
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x24113CB44C745f34794d1D792F7b983A2794C561', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",787204.0124625
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xD3AD022F14d86D6b458A24d9FBD91017455436dC', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",787247.0025835
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x8d12CCA0A5075D4EDaC9E4C7c2c6bFBa8129b922', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",881042.9929525
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xb58356670260f9737E5A0482AF5a8F5665A0Ac23')",5917493.5184015
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x9255eB87486A290e4D957289986c9e3079023185', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",881099.2013345
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x4168cD20D0e31ef0E2b669aC1f98F1F51C3B410b', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",881144.6267200001
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x02A217E96DdcA439AA03C6348FB8D45405a1bE10', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",998144.8113810001
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x4Fa8A2193D5892aD2ad7fED6ADEa7420442C10d0', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",1076371.5730025
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x64D8dBB6CAd651397E1C0608d88d90A07E2D387e', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",2123301.9422420003
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",5917549.780821
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",2987448.857755
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",6055373.324139
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",3835035.6653070003
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",3835079.6715275
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",4846012.0248745
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",4917184.090505
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",4846156.2384170005
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",4846178.1378615
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",4846200.3569115
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",4846220.5616415
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xDc5cf73DE7Cdf1915FdAF2f7aD0748A0F9f5f2Fd', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",4933940.974899
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xE133b906915Ea963C04e5b467866d0a4894F82Cc')",5224872.454109
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xF384aEcE3779A3931aFEf57219D27cE6F4F1442D')",245102.21990999999
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xcCB071cd1A5395Bb187351007982CDF97ca24d5E')",3275699.350854
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xE133b906915Ea963C04e5b467866d0a4894F82Cc', '0xFDE7c5044d6528f6292fAa8DC278102679D3813e')",3275722.47256
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9', '0xba13192feE8846862ff4c356447516770eFF14DC')",6697057.643534
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xCD883E5A056670963f11446B16eD06Dc864b9940', '0xba13192feE8846862ff4c356447516770eFF14DC')",4017409.0020379997
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51', '0xba13192feE8846862ff4c356447516770eFF14DC')",2472889.1848475
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x653d0dFA525284aF1ce89a70Ca33509856811f90', '0xba13192feE8846862ff4c356447516770eFF14DC')",2473152.2332825
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xba13192feE8846862ff4c356447516770eFF14DC')",4787912.3126845
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",2473410.4008475
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xDc5cf73DE7Cdf1915FdAF2f7aD0748A0F9f5f2Fd', '0xba13192feE8846862ff4c356447516770eFF14DC')",2561324.9089415
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xF5a8d13922e88464D78FdCb76a0Cf6Ed8111E901', '0xba13192feE8846862ff4c356447516770eFF14DC')",3575954.231295
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0xba13192feE8846862ff4c356447516770eFF14DC')",1814844.5111825
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xcCB071cd1A5395Bb187351007982CDF97ca24d5E')",3031617.6356695
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a', '0xba13192feE8846862ff4c356447516770eFF14DC')",3101031.109902
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x7a971136258CB2ed880f78Dc700711180E74D366', '0xba13192feE8846862ff4c356447516770eFF14DC')",3576002.0208295
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",3100975.4215525
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x10a6833B71BBf69b00713259F219331D68e69053', '0xba13192feE8846862ff4c356447516770eFF14DC')",3100731.1051045
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xEd0821c27E6836EF3CA93A3F4D9316Fef9886280', '0xba13192feE8846862ff4c356447516770eFF14DC')",3203722.9786495003
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x2DeE10df7b4F2af53884118dBca2bA8f649098E9', '0xba13192feE8846862ff4c356447516770eFF14DC')",3100188.067533
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x0E8555F93aA4F1DB8BaDab32E55CE83644336e6D', '0xba13192feE8846862ff4c356447516770eFF14DC')",2587946.1692790003
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xba13192feE8846862ff4c356447516770eFF14DC')",3203425.9498815
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xba13192feE8846862ff4c356447516770eFF14DC')",2587867.256609
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x24113CB44C745f34794d1D792F7b983A2794C561', '0xba13192feE8846862ff4c356447516770eFF14DC')",2587844.8074655
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xD3AD022F14d86D6b458A24d9FBD91017455436dC', '0xba13192feE8846862ff4c356447516770eFF14DC')",2587801.8173444998
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x8d12CCA0A5075D4EDaC9E4C7c2c6bFBa8129b922', '0xba13192feE8846862ff4c356447516770eFF14DC')",2494005.8269755
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xb58356670260f9737E5A0482AF5a8F5665A0Ac23', '0xba13192feE8846862ff4c356447516770eFF14DC')",3355101.968785
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x9255eB87486A290e4D957289986c9e3079023185', '0xba13192feE8846862ff4c356447516770eFF14DC')",2493949.6185935
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x02A217E96DdcA439AA03C6348FB8D45405a1bE10', '0xba13192feE8846862ff4c356447516770eFF14DC')",2376904.0085469997
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x4Fa8A2193D5892aD2ad7fED6ADEa7420442C10d0', '0xba13192feE8846862ff4c356447516770eFF14DC')",2298677.2469255
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0xba13192feE8846862ff4c356447516770eFF14DC')",3194126.128141
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x64D8dBB6CAd651397E1C0608d88d90A07E2D387e', '0xba13192feE8846862ff4c356447516770eFF14DC')",2150074.7017059997
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130', '0xba13192feE8846862ff4c356447516770eFF14DC')",1854139.255995
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0xba13192feE8846862ff4c356447516770eFF14DC')",387599.962173
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0xba13192feE8846862ff4c356447516770eFF14DC')",581545.2752255
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xba13192feE8846862ff4c356447516770eFF14DC', '0xfc796aC7C170E9f9168Ecf3d83DFeCF179942176')",581621.870053
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xba13192feE8846862ff4c356447516770eFF14DC')",4749349.069828
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xba13192feE8846862ff4c356447516770eFF14DC')",2473368.8734385
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xba13192feE8846862ff4c356447516770eFF14DC')",4980476.8517495
0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64,cycle_3node,"('0xCD883E5A056670963f11446B16eD06Dc864b9940', '0xEe5Ac3ecAEDaA2F6B434D9c43B69E18C1A466aF9')",4275725.0916295
