user,motif_type,peers,user_count,global_count
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x0466A55997dfB52e80B0C777F9023eCc629fB3b6', '0x6e4849e49c250063546280a7232548248DD858b8')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0x6e4849e49c250063546280a7232548248DD858b8')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0x6e4849e49c250063546280a7232548248DD858b8')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x6e4849e49c250063546280a7232548248DD858b8')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0x6e4849e49c250063546280a7232548248DD858b8')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x10a6833B71BBf69b00713259F219331D68e69053', '0x6e4849e49c250063546280a7232548248DD858b8')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0x6e4849e49c250063546280a7232548248DD858b8')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x6e4849e49c250063546280a7232548248DD858b8')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0x6e4849e49c250063546280a7232548248DD858b8')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x6e4849e49c250063546280a7232548248DD858b8', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x5c5bC542794ddAde6018f3Bea23Cc1b16Bd90e62', '0x9255eB87486A290e4D957289986c9e3079023185')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x4Fa8A2193D5892aD2ad7fED6ADEa7420442C10d0', '0x5c5bC542794ddAde6018f3Bea23Cc1b16Bd90e62')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x5c5bC542794ddAde6018f3Bea23Cc1b16Bd90e62', '0xB419838D10815936929741F7f2970E6B9e897402')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0x5c5bC542794ddAde6018f3Bea23Cc1b16Bd90e62')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x5c5bC542794ddAde6018f3Bea23Cc1b16Bd90e62', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x0466A55997dfB52e80B0C777F9023eCc629fB3b6', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x24113CB44C745f34794d1D792F7b983A2794C561', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x4Fa8A2193D5892aD2ad7fED6ADEa7420442C10d0', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0x8d12CCA0A5075D4EDaC9E4C7c2c6bFBa8129b922')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x02A217E96DdcA439AA03C6348FB8D45405a1bE10', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xb58356670260f9737E5A0482AF5a8F5665A0Ac23')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0x9255eB87486A290e4D957289986c9e3079023185')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x0E8555F93aA4F1DB8BaDab32E55CE83644336e6D', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xD3AD022F14d86D6b458A24d9FBD91017455436dC')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x4168cD20D0e31ef0E2b669aC1f98F1F51C3B410b', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xbc0B15EF86aFb249148eF115c0F541A85d345EbB')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0x85E3EDadceAF4CE55771ba6f6ac6CB2bce85De93')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x10a6833B71BBf69b00713259F219331D68e69053', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x0E8555F93aA4F1DB8BaDab32E55CE83644336e6D', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x24113CB44C745f34794d1D792F7b983A2794C561', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x8d12CCA0A5075D4EDaC9E4C7c2c6bFBa8129b922', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xb58356670260f9737E5A0482AF5a8F5665A0Ac23', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x9255eB87486A290e4D957289986c9e3079023185', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x02A217E96DdcA439AA03C6348FB8D45405a1bE10', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x4Fa8A2193D5892aD2ad7fED6ADEa7420442C10d0', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x64D8dBB6CAd651397E1C0608d88d90A07E2D387e', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xB419838D10815936929741F7f2970E6B9e897402', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xdD176C49DA00BB41D0fF4aBb9535E17F58F05b64')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x4Fa8A2193D5892aD2ad7fED6ADEa7420442C10d0', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x02A217E96DdcA439AA03C6348FB8D45405a1bE10', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xb58356670260f9737E5A0482AF5a8F5665A0Ac23')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x9255eB87486A290e4D957289986c9e3079023185', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x0E8555F93aA4F1DB8BaDab32E55CE83644336e6D', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x8d12CCA0A5075D4EDaC9E4C7c2c6bFBa8129b922', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x24113CB44C745f34794d1D792F7b983A2794C561', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x241b3683b3B919049363CECdbC8030577e92beb7', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x0466A55997dfB52e80B0C777F9023eCc629fB3b6', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9', '0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x4694D0C04B5C59257a19e6D5cC523635a9327D08', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x10a6833B71BBf69b00713259F219331D68e69053', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xDd55D4A3EAA8e8c0CA7AF5D4422914Ad57198aA9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x4Fa8A2193D5892aD2ad7fED6ADEa7420442C10d0')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x8d12CCA0A5075D4EDaC9E4C7c2c6bFBa8129b922')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xb58356670260f9737E5A0482AF5a8F5665A0Ac23')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x9255eB87486A290e4D957289986c9e3079023185')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x0E8555F93aA4F1DB8BaDab32E55CE83644336e6D', '0x1119c2bf6D439e62E0619c2C366a325947cC6E9F')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x24113CB44C745f34794d1D792F7b983A2794C561')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x4694D0C04B5C59257a19e6D5cC523635a9327D08')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x02A217E96DdcA439AA03C6348FB8D45405a1bE10', '0x1119c2bf6D439e62E0619c2C366a325947cC6E9F')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x33aa1773334c197B76bEfc74602Cd1dba6685C22')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xFDB4c61803C9C7B8a4cA53C7fDcc279921abe130')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x33c5DA9b3ee53a6aCae8370c5AFc0f31759e7654')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x687f3841573Ebd531a0bC29F5ba6042D66cfCdFa')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x3323639638e7AB8f176a7818acE5d1B2EDbE9Dfb')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0x5B1970c0A322b2204f4C97577E42A4719c45d14f')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x10a6833B71BBf69b00713259F219331D68e69053', '0x1119c2bf6D439e62E0619c2C366a325947cC6E9F')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0x1119c2bf6D439e62E0619c2C366a325947cC6E9F')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x1119c2bf6D439e62E0619c2C366a325947cC6E9F', '0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a')",6,6
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x5B1970c0A322b2204f4C97577E42A4719c45d14f', '0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0', '0xb58356670260f9737E5A0482AF5a8F5665A0Ac23')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x0E8555F93aA4F1DB8BaDab32E55CE83644336e6D', '0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x4Fa8A2193D5892aD2ad7fED6ADEa7420442C10d0', '0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x33aa1773334c197B76bEfc74602Cd1dba6685C22', '0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51', '0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0xa87d53e333E44e23119F91E8EC7F8fe89dd002a0', '0xedC548BF7c578670c61D95a716b955C77d1CdFD9')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0xBC9F9E079E84f885F992d4C281f31b2530A5CE5a')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0xf1405F285625Ec7BcbF9680CeAbC5f61c115544C')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0xef098280fbf1daD8Ff34A1Ac511052674101DA98')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0x92F5Ae36Cd78d7e39C8B70e166c0226731b92E51')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0xb58356670260f9737E5A0482AF5a8F5665A0Ac23')",3,3
0x653d0dFA525284aF1ce89a70Ca33509856811f90,cycle_3node,"('0x044441B99d6AFba1b24e9b075b6174706Dc715e1', '0xB419838D10815936929741F7f2970E6B9e897402')",3,3
